"Hora inicio","Hora fin","Título","Fecha inicio","Fecha fin","Canal"
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-07-31","2012-07-31","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-07-31","2012-08-01","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-01","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-01","2012-08-02","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-02","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-02","2012-08-03","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-03","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-03","2012-08-04","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-04","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-04","2012-08-05","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-05","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-05","2012-08-06","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-06","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-06","2012-08-07","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-07","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-07","2012-08-08","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-08","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-08","2012-08-09","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"12:00:00","13:30:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"13:30:00","15:00:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"15:00:00","16:30:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"16:30:00","18:00:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"18:00:00","19:30:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"19:30:00","21:00:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"21:00:00","22:30:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-09","PPV9",
"22:30:00","00:00:00","The Art Of Flight - Subtitulada","2012-08-09","2012-08-10","PPV9",
"00:00:00","01:30:00","The Art Of Flight - Subtitulada","2012-08-10","2012-08-10","PPV9",
"01:30:00","03:00:00","The Art Of Flight - Subtitulada","2012-08-10","2012-08-10","PPV9",
"03:00:00","04:30:00","The Art Of Flight - Subtitulada","2012-08-10","2012-08-10","PPV9",
"04:30:00","06:00:00","The Art Of Flight - Subtitulada","2012-08-10","2012-08-10","PPV9",
"06:00:00","07:30:00","The Art Of Flight - Subtitulada","2012-08-10","2012-08-10","PPV9",
"07:30:00","09:00:00","The Art Of Flight - Subtitulada","2012-08-10","2012-08-10","PPV9",
"09:00:00","10:30:00","The Art Of Flight - Subtitulada","2012-08-10","2012-08-10","PPV9",
"10:30:00","12:00:00","The Art Of Flight - Subtitulada","2012-08-10","2012-08-10","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-10","2012-08-10","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-10","2012-08-10","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-10","2012-08-10","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-10","2012-08-10","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-10","2012-08-11","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-11","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-11","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-11","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-11","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-11","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-11","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-11","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-11","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-11","2012-08-12","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-12","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-12","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-12","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-12","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-12","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-12","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-12","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-12","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-12","2012-08-13","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-13","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-13","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-13","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-13","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-13","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-13","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-13","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-13","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-13","2012-08-14","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-14","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-14","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-14","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-14","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-14","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-14","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-14","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-14","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-14","2012-08-15","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-15","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-15","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-15","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-15","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-15","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-15","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-15","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-15","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-15","2012-08-16","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-16","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-16","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-16","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-16","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-16","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-16","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-16","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-16","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-16","2012-08-17","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-17","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-17","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-17","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-17","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-17","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-17","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-17","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-17","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-17","2012-08-18","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-18","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-18","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-18","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-18","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-18","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-18","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-18","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-18","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-18","2012-08-19","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-19","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-19","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-19","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-19","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-19","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-19","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-19","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-19","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-19","2012-08-20","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-20","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-20","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-20","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-20","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-20","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-20","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-20","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-20","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-20","2012-08-21","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-21","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-21","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-21","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-21","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-21","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-21","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-21","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-21","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-21","2012-08-22","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-22","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-22","PPV9",
"06:15:00","09:00:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-22","PPV9",
"09:00:00","12:00:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-22","PPV9",
"12:00:00","14:30:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-22","PPV9",
"14:30:00","17:15:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-22","PPV9",
"17:15:00","19:45:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-22","PPV9",
"19:45:00","22:30:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-22","PPV9",
"22:30:00","01:00:00","Caballo De Guerra - Subtitulada","2012-08-22","2012-08-23","PPV9",
"01:00:00","03:45:00","Caballo De Guerra - Subtitulada","2012-08-23","2012-08-23","PPV9",
"03:45:00","06:15:00","Caballo De Guerra - Subtitulada","2012-08-23","2012-08-23","PPV9",
